Position FEN;Position description;Algorithm;Strategy;Depth;Duration [ms]
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;1;PT0.00053455S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;2;PT0.0161501S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;3;PT0.546674S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;4;PT14.0442591S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;5;PT5M40.19319145S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square evaluation;1;PT0.0003049S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square evaluation;2;PT0.0017649S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square evaluation;3;PT0.0535511S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square evaluation;4;PT1.8725567S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square evaluation;5;PT1M10.0990089S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware material evaluation;1;PT0.00169535S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware material evaluation;2;PT0.0055563S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware material evaluation;3;PT0.0632709S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware material evaluation;4;PT2.13363625S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware material evaluation;5;PT1M19.22261095S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square material evaluation;1;PT0.0004507S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square material evaluation;2;PT0.0027343S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square material evaluation;3;PT0.0832227S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square material evaluation;4;PT2.89319495S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallel;Mate aware piece square material evaluation;5;PT1M46.7992969S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware material evaluation;1;PT0.0003874S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware material evaluation;2;PT0.0023166S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware material evaluation;3;PT0.059174S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware material evaluation;4;PT1.5839336S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware material evaluation;5;PT43.7050499S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square evaluation;1;PT0.0003984S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square evaluation;2;PT0.0022007S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square evaluation;3;PT0.05400395S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square evaluation;4;PT1.46495165S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square evaluation;5;PT41.1479175S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square material evaluation;1;PT0.0005285S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square material evaluation;2;PT0.00289595S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square material evaluation;3;PT0.07552175S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square material evaluation;4;PT2.0126953S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxParallelWithCache;Mate aware piece square material evaluation;5;PT54.0774288S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware material evaluation;1;PT0.0003098S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware material evaluation;2;PT0.001121S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware material evaluation;3;PT0.02179955S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware material evaluation;4;PT0.0476009S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware material evaluation;5;PT0.6133308S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware material evaluation;6;PT1.6253251S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware material evaluation;7;PT35.14487545S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;1;PT0.0002875S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;2;PT0.00087455S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;3;PT0.01457385S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;4;PT0.06331005S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;5;PT0.67829385S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;6;PT2.60457745S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square evaluation;7;PT25.68771215S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;1;PT0.00041365S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;2;PT0.0014154S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;3;PT0.03032665S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;4;PT0.07679385S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;5;PT0.8612163S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;6;PT2.5783512S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequential;Mate aware piece square material evaluation;7;PT54.6465304S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;1;PT0.00039845S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;2;PT0.00147585S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;3;PT0.0224831S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;4;PT0.0482145S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;5;PT0.4599529S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;6;PT1.12994755S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware material evaluation;7;PT17.1014677S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;1;PT0.0003132S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;2;PT0.00096945S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;3;PT0.014777S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;4;PT0.06539425S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;5;PT0.51181475S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;6;PT1.9662242S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square evaluation;7;PT11.12103045S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;1;PT0.0004833S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;2;PT0.0016304S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;3;PT0.03028925S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;4;PT0.07448955S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;5;PT0.64213995S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;6;PT1.82710495S
r2q1rk1/ppp2ppp/2npbn2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - - 0 8;Midgame tactical cluster;MiniMaxAlphaBetaSequentialWithCache;Mate aware piece square material evaluation;7;PT27.7558381S

r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware material evaluation;1;PT0.000418S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware material evaluation;2;PT0.0136018S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware material evaluation;3;PT0.61451835S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware material evaluation;4;PT19.89951265S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware material evaluation;5;PT14M38.59329685S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square evaluation;1;PT0.00037705S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square evaluation;2;PT0.01236905S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square evaluation;3;PT0.57341965S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square evaluation;4;PT18.4665998S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square evaluation;5;PT13M35.6012948S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square material evaluation;1;PT0.0005489S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square material evaluation;2;PT0.01784295S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square material evaluation;3;PT0.81819255S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square material evaluation;4;PT26.49301425S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequential;Mate aware piece square material evaluation;5;PT19M29.45407705S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware material evaluation;1;PT0.00133195S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware material evaluation;2;PT0.0152775S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware material evaluation;3;PT0.59925985S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware material evaluation;4;PT14.40201925S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware material evaluation;5;PT7M12.10096615S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square evaluation;1;PT0.0004493S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square evaluation;2;PT0.01350355S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square evaluation;3;PT0.55352395S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square evaluation;4;PT13.2891761S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square evaluation;5;PT6M48.2523137S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;1;PT0.00070385S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;2;PT0.01991155S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;3;PT0.7553452S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;4;PT17.78563705S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxSequentialWithCache;Mate aware piece square material evaluation;5;PT8M31.764836S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware material evaluation;1;PT0.00103655S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware material evaluation;2;PT0.00405935S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware material evaluation;3;PT0.09077115S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware material evaluation;4;PT2.8075986S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware material evaluation;5;PT2M2.34841S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square evaluation;1;PT0.0003929S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square evaluation;2;PT0.00197415S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square evaluation;3;PT0.0771186S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square evaluation;4;PT2.4702454S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square evaluation;5;PT1M48.38603195S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square material evaluation;1;PT0.00061815S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square material evaluation;2;PT0.0036026S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square material evaluation;3;PT0.11859185S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square material evaluation;4;PT3.8098976S
r1bq1rk1/ppp1ppbp/2np1np1/4N3/2B1P3/2P2Q1P/PP3PP1/RNB1K2R w KQ - 2 10;Complex tactical middle game;MiniMaxParallel;Mate aware piece square material evaluation;5;PT2M44.88474875S
